          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   6 sent_total  44329  recv_total  44238

node   7  (   0,    0) (   1,    0) (   0,    0) (   3,    3) (  79,   25) (  65,   60) (  97,   77) (  81,   91) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  69,   81) (  66,   73) (  74,   68) (  76,   72) (  58,   72) (  87,   68) (  78,   73) (  72,   73) (  63,   72)
          (  72,   75) (  82,   72) (  60,   71) (  89,   76) (  74,   74) (  67,   79) (  68,   67) (  81,   81) (  68,   72) (  74,   74)
          (  81,   76) (  74,   67) (  72,   76) (  62,   65) (  81,   72) (  74,   80) (  76,   69) (  66,   68) (  65,   78) (  82,   72)
          (  67,   73) (  75,   69) (  81,   67) (  66,   81) (  83,   77) (  66,   74) (  62,   68) (  79,   77) (  62,   68) (  85,   72)
          (  64,   69) (  72,   70) (  92,   75) (  78,   73) (  71,   72) (  72,   73) (  64,   72) (  71,   72) (  80,   72) (  73,   75)
          (  72,   75) (  65,   72) (  72,   60) (  62,   62) (  66,   56) (  64,   57) (  47,   51) (  80,   63) (  41,   54) (  68,   54)
          (  60,   59) (  55,   53) (  53,   57) (  63,   55) (  49,   58) (  60,   62) (  56,   50) (  61,   64) (  43,   54) (  62,   55)
          (  50,   60) (  69,   53) (  59,   63) (  57,   58) (  60,   59) (  51,   56) (  48,   56) (  79,   52) (  47,   56) (  60,   52)
          (  55,   60) (  48,   56) (  43,   55) (  75,   52) (  46,   57) (  58,   60) (  57,   53) (  57,   57) (  57,   61) (  57,   55)
          (  56,   63) (  42,   60) (  57,   58) (  68,   58) (  57,   52) (  58,   60) (  55,   66) (  55,   55) (  43,   61) (  71,   57)
          (  52,   58) (  55,   54) (  54,   59) (  57,   57) (  65,   54) (  58,   63) (  58,   57) (  60,   58) (  52,   55) (  52,   57)
          (  60,   58) (  61,   57) (  63,   57) (  57,   60) (  57,   57) (  56,   56) (  40,   56) (  74,   55) (  55,   56) (  56,   55)
          (  50,   62) (  60,   53) (  56,   60) (  52,   58) (  54,   56) (  65,   64) (  59,   55) (  38,   56) (  68,   53) (  58,   55)
          (  52,   59) (  59,   53) (  58,   63) (  53,   56) (  67,   62) (  50,   48) (  56,   56) (  51,   55) (  73,   52) (  53,   55)
          (  55,   66) (  44,   52) (  65,   60) (  54,   54) (  50,   60) (  60,   55) (  61,   58) (  49,   48) (  50,   53) (  66,   58)
          (  53,   55) (  49,   59) (  61,   52) (  63,   59) (  48,   56) (  61,   60) (  60,   54) (  42,   55) (  61,   56) (  74,   59)
          (  46,   51) (  71,   54) (  45,   57) (  71,   57) (  51,   59) (  64,   59) (  56,   60) (  55,   55) (  57,   56) (  53,   54)
          (  53,   54) (  60,   53) (  60,   57) (  55,   57) (  59,   59) (  61,   60) (  57,   55) (  58,   55) (  61,   58) (  52,   53)
          (  51,   55) (  58,   62) (  57,   57) (  53,   59) (  54,   54) (  58,   58) (  60,   52) (  49,   59) (  64,   57) (  66,   60)
          (  63,   51) (  60,   59) (  57,   64) (  44,   56) (  55,   55) (  54,   62) (  53,   48) (  54,   56) (  53,   56) (  59,   54)
          (  49,   64) (  57,   60) (  61,   58) (  49,   50) (  53,   60) (  58,   53) (  55,   57) (  62,   55) (  52,   60) (  58,   56)
          (  63,   52) (  52,   58) (  49,   58) (  60,   56) (  66,   60) (  45,   51) (  69,   55) (  59,   57) (  59,   54) (  68,   58)
          (  51,   57) (  62,   59) (  48,   59) (  68,   49) (  59,   54) (  51,   56) (  68,   58) (  55,   58) (  58,   54) (  65,   63)
          (  57,   57) (  53,   60) (  54,   51) (  70,   55) (  56,   56) (  56,   57) (  56,   55) (  58,   53) (  50,   59) (  72,   58)
          (  54,   59) (  57,   50) (  59,   58) (  60,   60) (  52,   57) (  59,   56) (  54,   57) (  69,   54) (  59,   63) (  51,   53)
          (  58,   61) (  71,   61) (  64,   61) (  64,   68) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   7 sent_total  44430  recv_total  44274

node   8  (   0,    0) (   1,    0) (   0,    0) (   1,    2) (  96,   27) (  65,   59) (  81,   73) (  81,   93) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  76,   81) (  69,   73) (  72,   70) (  74,   68) (  64,   74) (  71,   72) (  70,   76) (  87,   80) (  61,   70)
          (  62,   71) (  72,   70) (  58,   71) ( 100,   76) (  66,   68) (  67,   75) (  77,   65) (  66,   73) (  81,   67) (  75,   69)
          (  83,   76) (  72,   74) (  60,   70) (  82,   72) (  82,   72) (  55,   72) (  83,   70) (  78,   73) (  53,   69) (  76,   72)
          (  82,   77) (  79,   68) (  69,   70) (  59,   76) (  91,   65) (  81,   76) (  69,   69) (  58,   66) (  84,   79) (  80,   65)
          (  54,   74) (  84,   74) (  59,   66) (  81,   69) (  66,   74) (  75,   74) (  74,   76) (  67,   78) (  72,   75) (  68,   71)
          (  79,   77) (  79,   72) (  67,   62) (  43,   59) (  72,   56) (  65,   59) (  74,   49) (  59,   58) (  61,   55) (  67,   55)
          (  60,   63) (  50,   53) (  60,   58) (  56,   50) (  59,   62) (  48,   54) (  65,   53) (  53,   57) (  59,   52) (  51,   58)
          (  63,   55) (  59,   59) (  62,   63) (  47,   54) (  56,   54) (  68,   59) (  44,   56) (  72,   53) (  46,   60) (  71,   52)
          (  58,   58) (  59,   59) (  53,   54) (  51,   51) (  72,   61) (  55,   55) (  57,   59) (  57,   58) (  55,   56) (  61,   53)
          (  54,   57) (  59,   57) (  63,   54) (  50,   57) (  59,   59) (  60,   61) (  40,   54) (  79,   60) (  47,   51) (  58,   58)
          (  56,   60) (  68,   54) (  56,   56) (  39,   52) (  67,   54) (  52,   60) (  56,   55) (  59,   54) (  48,   50) (  58,   58)
          (  51,   64) (  55,   53) (  56,   58) (  58,   60) (  56,   58) (  61,   58) (  40,   54) (  75,   54) (  60,   57) (  54,   60)
          (  65,   61) (  55,   52) (  59,   63) (  49,   56) (  74,   54) (  53,   62) (  54,   54) (  66,   62) (  52,   47) (  56,   58)
          (  45,   60) (  50,   53) (  78,   57) (  54,   53) (  57,   57) (  65,   60) (  46,   57) (  61,   57) (  67,   51) (  59,   57)
          (  53,   61) (  66,   50) (  44,   62) (  57,   52) (  70,   51) (  53,   55) (  60,   60) (  44,   53) (  56,   58) (  64,   55)
          (  46,   60) (  59,   62) (  39,   47) (  75,   60) (  60,   52) (  56,   57) (  51,   56) (  54,   58) (  67,   59) (  45,   53)
          (  58,   57) (  61,   55) (  59,   60) (  51,   55) (  64,   60) (  53,   61) (  55,   59) (  60,   56) (  46,   57) (  58,   51)
          (  58,   57) (  67,   58) (  51,   57) (  60,   56) (  52,   57) (  57,   60) (  56,   55) (  56,   61) (  64,   58) (  42,   58)
          (  62,   51) (  31,   57) (  71,   60) (  45,   60) (  58,   54) (  51,   51) (  54,   58) (  74,   57) (  56,   55) (  57,   63)
          (  53,   54) (  61,   59) (  55,   61) (  53,   54) (  71,   56) (  43,   61) (  68,   58) (  55,   58) (  33,   48) (  89,   59)
          (  49,   57) (  58,   59) (  39,   57) (  73,   55) (  49,   60) (  73,   57) (  58,   55) (  59,   52) (  55,   64) (  53,   61)
          (  58,   54) (  49,   56) (  72,   60) (  50,   54) (  44,   55) (  79,   52) (  50,   56) (  57,   59) (  45,   53) (  51,   60)
          (  64,   63) (  53,   53) (  57,   59) (  41,   47) (  72,   56) (  64,   60) (  42,   54) (  52,   58) (  67,   52) (  61,   60)
          (  61,   59) (  59,   60) (  50,   57) (  51,   57) (  58,   59) (  48,   61) (  59,   54) (  48,   50) (  76,   60) (  53,   56)
          (  53,   58) (  56,   52) (  67,   56) (  42,   55) (  66,   56) (  55,   57) (  57,   57) (  64,   51) (  57,   62) (  56,   53)
          (  52,   51) (  71,   64) (  64,   61) (  64,   68) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   8 sent_total  44416  recv_total  44206

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   4,    3) (  82,   28) (  81,   85) (  81,   87) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  76,   81) (  73,   73) (  49,   65) (  83,   72) (  70,   71) (  73,   73) (  67,   74) (  67,   72) (  58,   68)
          (  79,   61) (  79,   72) (  83,   69) (  72,   78) (  75,   78) (  56,   72) (  72,   71) (  86,   77) (  70,   68) (  64,   69)
          (  67,   74) (  84,   76) (  69,   76) (  79,   70) (  64,   69) (  77,   82) (  65,   66) (  81,   72) (  73,   72) (  73,   73)
          (  71,   73) (  55,   71) (  94,   75) (  70,   80) (  72,   68) (  73,   79) (  64,   71) (  73,   68) (  64,   69) (  72,   68)
          (  87,   81) (  69,   69) (  75,   73) (  64,   65) (  68,   73) (  67,   73) (  81,   71) (  75,   72) (  58,   68) (  83,   71)
          (  68,   68) (  75,   73) (  60,   60) (  80,   62) (  63,   58) (  57,   56) (  68,   54) (  76,   58) (  53,   51) (  64,   56)
          (  51,   62) (  60,   55) (  55,   57) (  61,   55) (  59,   59) (  51,   60) (  66,   53) (  59,   60) (  52,   47) (  70,   58)
          (  49,   53) (  68,   51) (  53,   56) (  59,   61) (  52,   58) (  60,   58) (  55,   57) (  65,   51) (  53,   66) (  59,   44)
          (  64,   59) (  43,   56) (  56,   54) (  52,   51) (  72,   63) (  52,   59) (  52,   54) (  61,   57) (  55,   60) (  54,   57)
          (  58,   61) (  68,   57) (  43,   52) (  62,   54) (  53,   59) (  69,   56) (  58,   56) (  57,   56) (  62,   55) (  53,   55)
          (  62,   62) (  52,   57) (  53,   62) (  71,   57) (  46,   44) (  70,   68) (  43,   54) (  61,   52) (  44,   55) (  66,   57)
          (  50,   57) (  70,   52) (  58,   59) (  61,   57) (  53,   60) (  53,   56) (  46,   55) (  72,   59) (  44,   55) (  70,   60)
